munic|nome_municipio|sigla_uf|lavoura_perm|lavoura_temp|lavoura_temp_desc|pastagens_naturais|pastagens_plant|matas_f_nat|matas_flor_art|terras_prod|terras_inap
4314753|Poço das Antas|RS|76,4|1234,5|134,4|432|102,8|686,9|1394,3|118|700,6
4314779|Pontăo|RS|268,5|32542,5|978,7|3188,5|2296,9|3667,1|898|148,8|1014
4314787|Ponte Preta|RS|137,6|6265|242,8|1112,3|52,2|874,7|144,4|186,4|609,1
4314803|Portăo|RS|478,1|850,9|84,2|3205,1|342,1|543,3|2549,2|39,6|512,7
4314902|Porto Alegre|RS|459,2|1298,7|119,3|3027,2|166|691,6|186,3|148,4|427,7
4315008|Porto Lucena|RS|406|9753,5|252,6|5309,1|543,8|2575,8|215,1|317,3|1104,9
4315057|Porto Mauá|RS|109,1|5257,4|34,1|1626,6|214,5|978,5|264,6|93|398,9
4315073|Porto Vera Cruz|RS|186,1|3441,5|171,2|2767,4|286,8|1305|128,6|210,4|546,4
4315107|Porto Xavier|RS|169,1|8396,2|333,8|9570,1|599,5|2785,6|255,6|139,5|1140,4
4315131|Pouso Novo|RS|232,9|1451,7|512,6|2404,4|215,8|960,8|963,3|288|1198,2
4315149|Presidente Lucena|RS|226,9|1126,8|62,6|460,2|48,7|467,6|616,6|222,3|269,6
4315156|Progresso|RS|623,7|5995,2|1002|6610,7|569,4|3863,2|2392,5|848|2754,4
4315172|Protásio Alves|RS|190,9|2185,6|497,5|2223,4|837,1|2589,8|1408|228,6|1298,6
4315206|Putinga|RS|744,4|5448,2|294,6|3009,8|195,4|2513,5|1452,3|809,5|1406,8
4315305|Quaraí|RS|314,1|9253,6|3300,8|235865,3|11520,6|15182,7|1212,8|545|5708,5
4315321|Quevedos|RS|118,3|5436,7|276|36855,6|2458,5|3183,6|152,7|54,7|1747,3
4315354|Quinze de Novembro|RS|143,6|13168,8|33,8|1222,4|217,8|2003,9|481,8|37,9|470
4315404|Redentora|RS|199,1|15497,3|654,6|1493,5|710,4|1920|144,1|338,2|1115,4
4315453|Relvado|RS|214,8|2588,7|510,5|1658,4|43,5|943,3|913,8|980,9|714,6
4315503|Restinga Seca|RS|260,3|19491,2|3514,3|37080,8|3559,1|2810,3|1564,7|629,3|2813,6
4315552|Rio dos Índios|RS|193,3|10722,6|155,3|3808,5|232,1|1473|65|234,4|1816,6
4315602|Rio Grande|RS|130,2|15389,8|12786,5|95123,2|3877,2|2207,2|9847,7|5043,5|19669,1
4315701|Rio Pardo|RS|852,7|35107,2|7728,7|91556,9|12237,2|10954,8|6278,9|1401,8|5284,2
4315750|Riozinho|RS|288|837,7|207|1874|81,5|4045,8|367,5|235,2|345
4315800|Roca Sales|RS|427,6|6080,7|593,1|2389,3|302|3034|965,9|1000,9|3153,3
4315909|Rodeio Bonito|RS|102,3|7724,5|159,1|1603,8|157,9|1106|149,9|239,1|1086,7
4316006|Rolante|RS|378,5|3069|495,8|5800,5|420,8|3172,2|1096,6|554,4|1110,6
4316105|Ronda Alta|RS|133,2|28270,5|440,7|2662,9|901,2|2011,8|324,9|80,7|1011,3
4316204|Rondinha|RS|496,2|14810,3|302,7|1815|442,2|1869,9|373,5|315,7|1100,7
4316303|Roque Gonzales|RS|220,1|14417,4|166|11637|1262,5|2759,2|320,3|253,7|857,7
4316402|Rosário do Sul|RS|254,6|32009,1|13233,9|297485,4|19804,6|17709,2|2395,2|799,4|18377,8
4316428|Sagrada Família|RS|50,6|5086,1|119,8|614,3|41,4|550,5|18,8|120,6|481,8
4316436|Saldanha Marinho|RS|87,5|15619|4|1594,6|89,5|1453,4|166,6|26,8|566,3
4316451|Salto do Jacuí|RS|93,5|30932,7|280,1|17818,8|2456,2|6594,7|919|367,9|1756,9
4316477|Salvador das Missőes|RS|70|5812,3|78,9|1055,8|147,2|795|153,1|96,8|369,5
4316501|Salvador do Sul|RS|573,5|2461,6|255,9|1313|123,2|705,7|3358,8|174,7|1351,3
4316600|Sananduva|RS|262,5|23978,4|1837,9|8319,6|945,6|4999,2|717,9|1311|1745,6
4316709|Santa Bárbara do Sul|RS|76,2|66118,9|621,6|8438|4549,8|4417,7|1353,5|415,5|3138,4
4316758|Santa Clara do Sul|RS|27,1|3302,4|249|776,3|284|897,6|379,5|981,8|516,7
4316808|Santa Cruz do Sul|RS|392,3|17193,7|2571,1|8141,9|1287,4|10522,8|4014,7|1640,1|3634,6
4316907|Santa Maria|RS|1475,1|31144,4|2964,2|134526|9647,5|15520,2|2937,2|1213,1|6787,9
4316956|Santa Maria do Herval|RS|92,4|2523,3|1339,4|765,2|517,8|859,7|836,1|1355,7|1445,5
4317004|Santana da Boa Vista|RS|286,2|5761,2|568|83655,1|3327,6|18378|573,8|809,4|6863,8
4317103|Sant'Ana do Livramento|RS|1331,8|22210,5|7150,4|530192,2|26239,7|31988,7|3353,7|2404,9|20581,8
4317202|Santa Rosa|RS|680,8|26443,1|139,3|3904,1|1357,3|3121,1|1288,5|154,2|1770,3
4317251|Santa Tereza|RS|689,4|671,4|269,6|562|15,7|762,2|92,7|300,7|1062,9
4317301|Santa Vitória do Palmar|RS|21,8|53550,2|34480,4|165818,3|29808|1585,9|2029,1|1428,7|28379,6
4317400|Santiago|RS|175,2|42675,8|4139,4|262636,2|17993,6|26993,4|1465|262,6|7153,7
4317509|Santo Ângelo|RS|355,4|34579,3|336,7|6348,2|792,6|3642,8|912,7|259,8|1826,6
4317558|Santo Antônio do Palma|RS|125,7|4072,4|706,7|1341,7|243,9|725,5|898,4|272,6|927,4
4317608|Santo Antônio da Patrulha|RS|332,9|16048,3|2508,2|42019,2|4500|5839|1698,7|1653,5|5126,1
4317707|Santo Antônio das Missőes|RS|79,8|29130,5|1251,6|100098,6|9625,8|8574|497,4|231,7|4751
4317756|Santo Antônio do Planalto|RS|45,6|12922,3|8|1505,5|398,6|1697,8|391,5|39,2|514,2
4317806|Santo Augusto|RS|327,9|31165,6|170,9|1988,6|2435,5|2553|446,3|95,4|1503,4
4317905|Santo Cristo|RS|531|18021,1|379,7|4759|1320,7|4980,5|753,6|724,4|1997
4317954|Santo Expedito do Sul|RS|110,7|6094,9|353,5|2822,4|277,9|1097,5|175,6|240,2|490,1
4318002|Săo Borja|RS|568,1|90952,1|18921,7|128468,9|24904|10394,4|1918,1|1132,7|21267
4318051|Săo Domingos do Sul|RS|62,7|2270,6|318,4|1892,6|82,4|998|317,1|255,1|713,1
4318101|Săo Francisco de Assis|RS|195,7|18656,2|3498,7|135087|19371|17424,8|1446|1120,5|6732,6
4318200|Săo Francisco de Paula|RS|506,3|6155,8|2537,8|195156,2|4118,9|42636,1|15017,1|1422,4|12980,5
4318309|Săo Gabriel|RS|262,5|56962,7|11280,4|382324,6|41890,3|22905|4003,1|404,3|19123,8
4318408|Săo Jerônimo|RS|1197|8104,5|1451,1|35037,6|3184,3|6038,5|9164,2|606,5|5723,6
4318424|Săo Joăo da Urtiga|RS|292,4|7170,2|787,3|2219,4|125,1|1936,9|372,1|645,7|1002,1
4318432|Săo Joăo do Polęsine|RS|60,8|2350,6|194|2203,1|120,2|1247,3|162,8|134|355,7
4318440|Săo Jorge|RS|288|3749,3|144,1|1937,7|257,5|1223,6|358,4|281,9|527,8
4318457|Săo José das Missőes|RS|46,7|6188,3|88,4|623,4|2|541,8|42,2|149,4|587
4318465|Săo José do Herval|RS|300,8|1238,4|247,2|3275|176,4|1023,2|474,3|356,6|995,7
4318481|Săo José do Hortęncio|RS|703,9|1233|211,2|462,1|106,9|404,1|494,4|212|359,6
4318499|Săo José do Inhacorá|RS|120,2|4105,8|127,9|624,5|103,6|1321,3|141,1|57,7|354,7
4318507|Săo José do Norte|RS|128,4|8867,9|2840,9|44779|763,3|2615,9|17912,3|951,1|3320,3
4318606|Săo José do Ouro|RS|379,2|14628,9|499,7|7906,6|403|3679,3|609,3|367,9|1172,8
4318622|Săo José dos Ausentes|RS|377|1356,1|598,7|60115,7|1122,9|26831,9|6470|426,4|3158,1
4318705|Săo Leopoldo|RS|53|124,1|46,5|635,8|117,8|235,7|169,6|39,1|82,4
4318804|Săo Lourenço do Sul|RS|549,7|50496,9|9152,7|53885,7|14959,6|16528,8|5650|1323,8|12826,2
4318903|Săo Luiz Gonzaga|RS|1149|60963,6|1547,6|57894,2|12662,5|9779,3|1106,6|842,1|4212
4319000|Săo Marcos|RS|839,8|990,4|264,9|6419,6|698,6|2667,3|1397,4|475,2|1038,2
4319109|Săo Martinho|RS|196,6|11990,8|37,1|964,5|335,1|1214,5|231,1|243,9|696,3
4319125|Săo Martinho da Serra|RS|23,1|6482,2|1062|44159,6|1437,4|5021,6|296,5|81,2|2222,4
4319158|Săo Miguel das Missőes|RS|302,3|46266,2|487,5|44485,1|6158,8|9374,3|700,8|91,9|2102,2
4319208|Săo Nicolau|RS|107,7|13476,6|1193,2|22936,2|2111,2|3646,8|134,3|136|592,1
4319307|Săo Paulo das Missőes|RS|306,2|10452,6|201,5|1828,2|2053,2|2225,3|239,8|396,4|1056,7
4319356|Săo Pedro da Serra|RS|123,6|607,1|50,9|233,8|102,4|157,5|425,2|69,1|263,5
4319372|Săo Pedro do Butiá|RS|167,2|6698,1|61,1|1333,4|239,8|884,9|159,4|54|516,6
4319406|Săo Pedro do Sul|RS|490|15180,3|1120,9|59221,9|2295|7021,9|1462,3|301,4|2607,9
4319505|Săo Sebastiăo do Caí|RS|937,6|719,3|115,2|1179,8|95,9|416,4|853|210,7|459,5
4319604|Săo Sepé|RS|461,7|29979,5|7450,3|111116|16738,6|14313,9|2662,3|424,3|9314,5
4319703|Săo Valentim|RS|354|9244,8|1160,5|2819|2508,8|2568,2|533,5|1107,4|1710,6
4319711|Săo Valentim do Sul|RS|603,7|1298,9|274,3|1076,9|62,1|1155|1211,1|741,1|649,8
4319737|Săo Valério do Sul|RS|37,9|6315,4|71,1|433,2|127,2|2696,9|93,1|69,9|370,7
4319752|Săo Vendelino|RS|25,2|303,8|26|134,5|110|196,4|264,8|41|182,8
4319802|Săo Vicente do Sul|RS|184,1|13527,5|4422,4|75341|7807,7|7591,7|728,8|80,3|2861,3
4319901|Sapiranga|RS|140,6|844,3|319,4|1730,7|343,5|816,2|1032,9|121,9|524,8
4320008|Sapucaia do Sul|RS|1,5|13,2|-|52,8|18,6|34,5|-|3|9
4320107|Sarandi|RS|468|20208,3|217,7|2201,8|399,1|3644|709,8|333,2|1024,9
4320206|Seberi|RS|761,6|16190,4|453,9|4179,6|574,8|2854,5|330,1|333,5|1651,4
4320230|Sede Nova|RS|127|7234|26,8|526,8|360,8|470,6|157,4|25,6|346,8
4320263|Segredo|RS|120,5|6927,7|1998,2|4893,6|472,4|2460,1|891|1358,9|1545,3
4320305|Selbach|RS|103,9|12958,8|17|820,6|396,2|822,3|251|19,6|399
4320354|Sentinela do Sul|RS|97,9|3134,6|499,5|8231,2|1241,6|1739|1312,5|155,5|1105
4320404|Serafina Corręa|RS|108|5433,1|511,6|2183,8|250,7|1809,9|282,1|1296,4|661,4
4320453|Sério|RS|110,6|2019,8|455,4|1083,8|22,4|2133,8|1238,5|1279,5|960,5
4320503|Sertăo|RS|271,9|28621,8|229,6|2214,7|394|3179,7|637,1|180,4|2116,4
4320552|Sertăo Santana|RS|62,9|3946,7|949|3810|546,3|1564,1|2038,6|528,4|1572,9
4320602|Severiano de Almeida|RS|687,5|5442,6|317,3|3479,9|98,9|2372,6|299,1|649,6|1118,2
4320651|Silveira Martins|RS|121,5|1535,3|1562,1|1810,4|203,5|1509,7|334,5|194,6|802,3
4320677|Sinimbu|RS|945|10542,3|2556,1|7849,9|597,4|15829,8|3206,3|3179,6|3740,2
4320701|Sobradinho|RS|240,9|13868,1|1308,9|8273,6|1081|6784,4|2542,8|1231,9|4368,4
4320800|Soledade|RS|1388,4|13592,9|1073,9|63745,8|1905,8|12192,4|828,5|596,6|3530
4320909|Tapejara|RS|636,5|27381,8|350,8|3783,7|553,4|3859,3|783,4|231|1907,4
4321006|Tapera|RS|73,2|13550,4|13,5|894,5|348,2|924|291|12,2|470
4321105|Tapes|RS|42,3|12774,2|2913,1|27016,1|1941,2|2509,6|8890,4|387,7|11083,2
4321204|Taquara|RS|309,8|3035,5|483,3|15366,2|953,2|2444,6|892,4|994,1|1914,1
4321303|Taquari|RS|663,2|4057,7|466,9|10211,4|2416,2|1591,7|8627,7|369,7|1459,7
4321329|Taquaruçu do Sul|RS|234,4|3901,9|95,7|690,1|265,3|907,1|166|199|302,9
4321352|Tavares|RS|51,8|3279,7|1851,4|25154,9|1337,2|1727,6|1390,2|1456,5|3421,8
4321402|Tenente Portela|RS|690,2|16608,2|293,9|2547,6|442,8|2632|259,4|801,5|2133,2
4321436|Terra de Areia|RS|1329,2|2621,4|1156,6|7749,9|332,4|3664,8|381|776,9|1432,6
4321451|Teutônia|RS|127,6|6587,2|623,5|2411,3|1406,7|2933,4|1782,7|862,4|1377,6
4321477|Tiradentes do Sul|RS|536,5|13129,2|118,3|2498,1|315,5|2470,7|427,8|261,7|952,9
4321501|Torres|RS|1857,5|3392,9|374|2824,3|169|834,7|173,5|472,7|770,9
4321600|Tramandaí|RS|2,5|378,8|665|1674,9|398,5|775,5|1436|71,7|706,9
4321626|Travesseiro|RS|23,3|1937,9|293,2|680,1|240,3|976,8|326,4|852,3|776
4321634|Tręs Arroios|RS|481,8|5268,7|944,7|2015,1|87,9|2005,9|319,2|315,3|898,6
4321667|Tręs Cachoeiras|RS|2046,2|1439|310,1|3253,7|517,5|785,7|111,1|491,7|930,9
4321709|Tręs Coroas|RS|259,1|1098,3|611|2153,5|113|1382|505,6|451,8|340
4321808|Tręs de Maio|RS|215,3|27596,6|109,1|3086,3|826,6|3839,8|603,4|179,7|1768,1
4321832|Tręs Forquilhas|RS|674,1|1226,8|374,6|2063,5|245,2|3621,7|68,2|850,6|1493,9
4321857|Tręs Palmeiras|RS|40,1|9507,9|353,6|1548,9|707,8|1451,8|114,1|127,6|697,1
4321907|Tręs Passos|RS|369|22043,7|470,3|4581,1|485,9|5403,1|549,5|559,3|2207
4321956|Trindade do Sul|RS|345,1|11584,8|161,9|3995,7|403,2|3066,1|568,3|364,5|1638,4
4322004|Triunfo|RS|888,9|7374,9|1451,8|19102,1|1984,6|2877,9|12476,6|630,2|2031,9
4322103|Tucunduva|RS|150,1|12370,4|22,4|1378|307,2|1465,6|336,2|40|832,8
4322152|Tunas|RS|93,1|6190,1|188,9|8280,3|580,2|1749,7|265,4|114,8|1010,2
4322186|Tupanci do Sul|RS|66,6|4129,1|398,4|5208,3|315,8|1605,9|129,5|226,6|192,5
4322202|Tupanciretă|RS|207,1|82826,5|2919,8|141230,8|16758,6|10942,3|2214,9|790,4|8716,4
4322251|Tupandi|RS|843|972,9|180|429,7|97,4|513,7|1060,2|176,6|727,4
4322301|Tuparendi|RS|232,1|18187,8|144,9|3231,4|980,1|2561|483,3|126,3|1408,3
4322350|Uniăo da Serra|RS|415,1|3973,6|339,7|2210,4|51,1|1478,4|315,6|800,8|900
4322400|Uruguaiana|RS|719,3|95377,9|33127,5|380334,3|48240,5|19893,7|4000,2|1143,1|35205,8
4322509|Vacaria|RS|6047,2|35130,1|6470,7|185295|12433,2|38242,3|5018,9|2539,9|19628,8
4322533|Vale do Sol|RS|644,1|9806,8|1126,3|3362|446,7|5286,6|2404,3|1077,8|2250,9
4322541|Vale Real|RS|261,2|477,4|126,8|243|24,8|160,3|81,3|332,7|341,7
4322558|Vanini|RS|63,4|2275,6|87,8|1519,4|59,1|1011,2|242,8|55,1|237,9
4322608|Venâncio Aires|RS|2578,6|20843,1|882,6|14496,2|1796,6|7695,2|5284,4|2074,8|4332,7
4322707|Vera Cruz|RS|246|7562,9|973,4|5439,7|559,6|3843,7|1793,2|373,6|1300
4322806|Veranópolis|RS|1454,4|2180,1|279,3|4464,9|199,2|3794,4|848,4|224,4|2390,7
4322905|Viadutos|RS|776|9220|445,5|6819,6|418,2|3264,5|489,1|1135,3|1426,8
4323002|Viamăo|RS|451,8|14987,6|1537,2|40448,7|9146,1|5545|3334,4|5545,9|6952,8
4323101|Vicente Dutra|RS|121,1|6578,6|702,7|5169,7|183,9|1825,2|239,4|800,7|624,1
4323200|Victor Graeff|RS|92,1|18595,7|67,3|1569,4|359,4|1626,9|199,4|15,5|782,1
4323309|Vila Flores|RS|271,1|1372,2|138,8|2207,7|147,4|1046,3|552,6|243,5|531,2
4323408|Vila Maria|RS|313,4|9371,5|108,7|2484,7|321,2|2105,5|269|204,6|1216,1
4323457|Vila Nova do Sul|RS|65,1|2549,2|685,7|30733,3|2758,1|3691,3|87,5|80,8|896,9
4323507|Vista Alegre|RS|272,2|3973,8|190,3|780,7|152,6|882,8|184,9|108|366
4323606|Vista Alegre do Prata|RS|460,6|2321,9|488,1|2187,8|173,2|1473,4|394,9|845|794,3
4323705|Vista Gaúcha|RS|222|5110,1|151,9|991,8|94|992,8|112,1|169,9|373
4323754|Vitória das Missőes|RS|129,6|12282|250|5086,8|322,2|1691,5|334|359,3|968,4
5000203|Água Clara|MS|435,8|30948,3|2394,7|66260,5|609077,2|189068,2|24226,4|9807,7|19110,8
5000252|Alcinópolis|MS|122,5|11429,7|123|31842,5|223866,7|83605,7|8|4036|16109,9
5000609|Amambai|MS|278,9|12314,7|254|21564,5|293010|37432,2|228,9|2549,1|9162,6
5000708|Anastácio|MS|249,1|4577,8|151|27243,6|133051,1|61529|-|795|5283,3
5000807|Anaurilândia|MS|75,9|3052,3|742,5|11317,7|221960,3|47403,7|181,5|5391,3|3097,5
5000856|Angélica|MS|186,9|11064,6|2341,9|3809,8|93892,4|8361,1|51,9|950,8|1571,7
5000906|Antônio Joăo|MS|111,9|10128,2|189,5|4008,2|59598,5|10515|24,8|731|2674,9
5001003|Aparecida do Taboado|MS|353,1|5648,1|1013,2|12414,1|178427,1|17623,4|38,1|608,6|7104,1
5001102|Aquidauana|MS|180,5|1275,2|5735,8|557905,3|223914,8|265840,8|-|8344,4|92578
5001243|Aral Moreira|MS|477,1|46987,9|861,8|6443,8|62778,5|17398,8|73|385,8|4878,6
5001508|Bandeirantes|MS|63,7|6175,6|1525,8|5568,3|187596,6|46031,3|29|1046,5|10320,9
5001904|Bataguassu|MS|16|2424,8|785,1|23730,2|143788,3|48534,8|33,3|4020,3|7638
5002001|Batayporă|MS|119,2|9713,8|307,1|11408,6|116941,2|15419,7|186,9|1089,8|5678,1
5002100|Bela Vista|MS|145,7|3305,7|10615,4|78209,9|227327,6|80549,1|24|867,4|15887,7
5002159|Bodoquena|MS|55,8|3555,8|3006,2|11929,1|125245,4|62681,9|152|11090,7|9667,2
5002209|Bonito|MS|95,3|18315,4|1343,5|52956,5|271495,7|113714|1|6167,5|25326,2
5002308|Brasilândia|MS|262,4|19333,7|271,2|43984,8|359528,2|85627,4|1197,8|6506,2|11570,2
5002407|Caarapó|MS|42,7|31430,3|1164,5|8533,6|126996,5|11628,2|947,9|1441,7|5150,5
5002605|Camapuă|MS|123,1|12129,5|4731,4|76812,2|594878,7|177558,8|45,4|15946,6|31302,1
5002704|Campo Grande|MS|590,4|10970,3|531,6|30096,1|492959,5|117540,1|110,5|14648,3|18255,6
5002803|Caracol|MS|24,5|895,3|180,5|58666,1|129395,9|46206,1|10|1649|6512
5002902|Cassilândia|MS|202,8|6050,2|372,7|13522,3|250284,7|48011,3|11,2|1167,5|10582,7
5002951|Chapadăo do Sul|MS|131,1|94790,5|2840,9|23223|179738,2|56480,1|1862,4|1165|10985,4
5003108|Corguinho|MS|34,2|689,5|904|8437|164338,6|56917,1|-|463,6|16313,9
5003157|Coronel Sapucaia|MS|23,8|1995,5|177,1|10500,6|75531,6|8481,8|6,6|77|2859,9
5003207|Corumbá|MS|225,7|1918,2|23847,7|2978258,2|526410,5|1171896,3|-|58916,7|446293,6
5003256|Costa Rica|MS|113,9|78395,6|1809|29062,2|335635|96765,5|332|2312,5|23584,4
5003306|Coxim|MS|441,7|11444,4|429,5|252777,7|320276,6|112068,9|0,5|3618|36062,7
5003454|Deodápolis|MS|75,5|5474,1|119,9|1312,4|60092,2|3341,2|29,1|3241,9|1356,6
5003488|Dois Irmăos do Buriti|MS|149,7|6086,8|668|24911,3|118831,2|46407,7|3795|1859,8|3525,4
5003504|Douradina|MS|22,2|12339,6|42,6|1806,6|8648,8|1113,5|47,9|247|428
5003702|Dourados|MS|155|97471,2|1360,7|13266,5|193818,8|31446|764|2938|9105
5003751|Eldorado|MS|299,9|5085|76,2|2659,3|72772,3|12559,4|68,2|244,6|3962,2
5003801|Fátima do Sul|MS|43,9|11557,6|255,9|884,5|8818,7|297,2|23,1|187,1|729,7
5004007|Glória de Dourados|MS|534|2100,3|160,4|2783,7|37226,9|1349,8|105,4|55|936
5004106|Guia Lopes da Laguna|MS|124,9|4735,5|815|10430,9|69913,6|20360|3,8|447,8|2318,7
5004304|Iguatemi|MS|189,4|4269,5|322,9|14832,4|207892,9|41452,7|156,9|1819,4|6199,1
5004403|Inocęncia|MS|318,8|2823,3|253,4|30871,9|404201,5|84358,2|9,8|2348,4|15833,6
5004502|Itaporă|MS|84,7|38612,2|462,4|10919,7|48716,3|8917,9|16,2|2014,3|3319,2
5004601|Itaquiraí|MS|66,5|20085,1|1401|12438,4|145153,5|28783|23,5|1866,4|3775,2
5004700|Ivinhema|MS|1551|6498,6|432,7|1514,7|147778,2|14414,4|979,6|2052|4362,8
5004809|Japoră|MS|8,4|1768,7|75|190,6|33161|1844,5|12,8|146,8|669
5004908|Jaraguari|MS|235,5|5387,5|1079,1|18004,7|184935|44787,6|110,5|1158,6|8030,2
5005004|Jardim|MS|25,9|5938,6|635|25595,3|127251|40315,2|32,5|1720,5|9395,4
5005103|Jateí|MS|10,9|2393,2|300,8|23792,1|122461,9|19138|18,2|12954,9|10955
5005152|Juti|MS|9,5|1465,3|200,1|3330,3|86265,2|11686,8|4,8|23,9|1211,1
5005202|Ladário|MS|18,5|229,9|75|5911,3|9184|6207,1|-|549,4|6315,7
5005251|Laguna Carapă|MS|20|25839,3|459,2|4109|86515,7|21090,6|38,9|393|4239,8
5005400|Maracaju|MS|232,4|106540,1|3449,8|11858|257892,2|62232,6|408,8|11105,2|11203,5
5005608|Miranda|MS|158,9|8048,4|1818,9|277593,6|190603,8|147314,3|10|11344,6|42965,8
5005681|Mundo Novo|MS|97,6|1762,8|415|1085,4|22590,3|1379,3|38,6|1132,2|1073,4
5005707|Naviraí|MS|93,1|18752,7|907,4|12800,8|205929|30592,3|62,2|2977,9|8960,2
5005806|Nioaque|MS|444,9|8413,1|1237,6|36254,3|206194,5|69872,8|-|2869,6|10792,1
5006002|Nova Alvorada do Sul|MS|15,6|16422,2|1519,2|26218,3|193818,6|41041,3|80|1833,3|6087,2
5006200|Nova Andradina|MS|95,7|17863,9|702,3|24216|325051,4|81359|1005,8|4865,3|7150
5006259|Novo Horizonte do Sul|MS|182,6|4653|339,2|1928,3|62228,3|6337,8|416,5|2344,3|1423
5006309|Paranaíba|MS|2315|8518,7|1042,2|12608,1|399791,6|53842,7|145,6|1450,2|17563,5
5006358|Paranhos|MS|67,9|498,1|123,4|3504,1|99885,3|7896,8|9|5576,1|1043,2
5006408|Pedro Gomes|MS|877,4|2357,4|281,3|11220,9|217341|60167,3|1|536,9|10524,5
5006606|Ponta Poră|MS|394,5|107450,5|10414,7|25430,3|257925,3|62170,9|746,3|2802|12019,2
5006903|Porto Murtinho|MS|52,8|464,7|4809,5|482803,1|429044,5|275060,1|-|68941,1|52725,8
5007109|Ribas do Rio Pardo|MS|129,3|11677,2|355|80957,8|960657,4|338973|100662,7|9469,4|30879,7
5007208|Rio Brilhante|MS|52,8|84996,2|1587,1|17984,5|179341|56461,2|133,4|1598,9|16980,8
5007307|Rio Negro|MS|42,8|1022,2|241,5|5155|85920,2|32102,3|-|1398|10372
5007406|Rio Verde de Mato Grosso|MS|200,5|3369,5|746,5|188582,1|315439,3|151931,1|-|13535,2|50929,9
5007505|Rochedo|MS|116,8|905,1|229|8430,1|82320|27571,5|5|372,2|4235,2
5007554|Santa Rita do Pardo|MS|57,5|3028,4|524,8|26449,2|376129,3|97234|1904,4|7975,2|13807,4
5007695|Săo Gabriel do Oeste|MS|51,3|96860,3|36,9|16733,6|169292,7|76672,1|61,5|2770,1|9245,9
5007703|Sete Quedas|MS|21,1|2890,5|299,5|2703,3|62966|8685,8|3,6|228,3|2627,2
5007802|Selvíria|MS|24,8|1901|119|9363,2|209121,1|50206,5|2655,9|12937,6|5147,7
5007901|Sidrolândia|MS|47,7|71349,2|6861,8|12790,8|266912,7|63519,3|241,1|4101,5|16778,8
5007935|Sonora|MS|8|52836,2|419|34907,6|205024,3|97235,3|-|5098|6073,5
5007950|Tacuru|MS|35,3|3917,2|226,2|2067,2|134221,6|19766,4|52|584,7|4703
5007976|Taquarussu|MS|34,9|6275,8|585,6|17998,3|42220|8402,7|72,9|395,7|6009,2
5008008|Terenos|MS|811,8|5729,5|333,6|6698,2|186318,3|56257,2|4|432|9476,6
5008305|Tręs Lagoas|MS|291,6|2864,4|471,7|53831,1|660802,5|177164,3|36298,8|23166,7|25013,6
5008404|Vicentina|MS|132,8|5005,5|241,2|553,1|21363,7|448,3|37,7|38,3|445,2
5100102|Acorizal|MT|387|1700,8|2278|25743,5|35138|17603,5|-|11282|11851
5100201|Água Boa|MT|1876,8|42361,2|13471,4|89569,7|281501,9|169798,6|7,5|20761,6|20247,4
5100250|Alta Floresta|MT|11073,8|17166,7|4491,1|1662,5|283157|471301,7|213,2|11256,5|22524,5
5100300|Alto Araguaia|MT|93,3|6598,4|561,5|76242,8|216832,2|94786,8|-|13482,4|16497,3
5100359|Alto Boa Vista|MT|1171,8|3340,5|253|37711,2|294361,1|247971,3|30|16768,5|15487,5
5100409|Alto Garças|MT|178,5|45463|3212|47910,8|75173,8|21655,5|-|11938,1|20690,9
5100508|Alto Paraguai|MT|374|4952,7|992,7|46031,8|81520,9|36308,2|-|27511,9|11007,7
5100607|Alto Taquari|MT|61|55838,4|6713|5372|41215,5|8548,3|457|1605|1723,7
5100805|Apiacás|MT|192,9|1154,3|675,4|67,8|29380|89923,1|-|106,5|2678,2
5101001|Araguaiana|MT|31,8|70,8|3075,3|226346,4|148442,8|102425,6|-|15186,3|6719
5101209|Araguainha|MT|14,5|201,5|94,5|15255,1|24964,8|5395|-|3075,4|9193,7
5101258|Araputanga|MT|207,5|1634,7|150,2|5071,1|96830,5|21316,6|7,3|1395,3|2704,3
5101308|Arenápolis|MT|180,7|785,6|334|3769,9|24176|9922,9|-|311,5|1271,2
5101407|Aripuană|MT|3912,2|5443,3|323,1|2970,3|213477,2|2187610,9|22,4|535,7|1435,2
5101605|Barăo de Melgaço|MT|78|751,8|1338|377187,1|74188,4|255924,4|-|33932|120528,3
5101704|Barra do Bugres|MT|874,3|41330,9|1279,6|62211,1|200112,1|265362,5|8,5|16341|20501,8
5101803|Barra do Garças|MT|282,7|7412,8|4717,6|43374,5|291017,8|133112,8|-|27775,9|19525,8
5101902|Brasnorte|MT|48,3|43662,1|1640,4|7800,9|67188,5|255189,1|-|19498,1|19282,7
5102504|Cáceres|MT|3645,7|6648,5|24871,3|469700,9|307265,1|280213,7|44,7|50719,8|162984
5102603|Campinápolis|MT|3249,3|3105,5|4860,3|43110|143590,5|33567,4|-|11417,5|9071
5102637|Campo Novo do Parecis|MT|2731,1|434304,3|86956,6|28594|183006,7|722649,7|14294|84048,4|25415,3
5102678|Campo Verde|MT|271,2|116031,6|7719,8|24569|151442,7|94202,3|1187,3|17181,2|7992,1
5102694|Canabrava do Norte|MT|1653,6|2083,4|7296,3|35152|102352,6|75837,9|-|665,1|835,4
5102702|Canarana|MT|142,9|27816,3|9065,8|19700,8|311939,2|310022,3|130|4207,7|15173,8
